timestamp,temperature,humidity,weather_condition
2024-01-20 04:15:00,18.94,74.54,Windy
2024-01-20 04:30:00,16.79,61.2,Sunny
2024-01-20 04:45:00,7.14,57.67,Windy
2024-01-20 05:00:00,14.92,61.34,Cloudy
2024-01-20 05:15:00,11.59,56.55,Cloudy
2024-01-20 05:30:00,19.76,40.16,Cloudy
2024-01-20 05:45:00,9.68,44.62,Humid
2024-01-20 06:00:00,18.55,56.55,Rainy
2024-01-20 06:15:00,14.05,87.65,Cloudy
2024-01-20 06:30:00,17.73,56.88,Rainy
2024-01-20 06:45:00,11.87,50.42,Windy
2024-01-20 07:00:00,13.67,79.93,Windy
2024-01-20 07:15:00,13.61,48.69,Rainy
2024-01-20 07:30:00,17.69,86.37,Rainy
2024-01-20 07:45:00,6.8,43.0,Cloudy
2024-01-20 08:00:00,19.77,51.46,Sunny
2024-01-20 08:15:00,17.24,61.64,Windy
2024-01-20 08:30:00,15.88,58.05,Cloudy
2024-01-20 08:45:00,10.15,53.35,Windy
2024-01-20 09:00:00,9.65,81.45,Cloudy
2024-01-20 09:15:00,10.45,77.87,Humid
2024-01-20 09:30:00,6.9,71.6,Cloudy
2024-01-20 09:45:00,8.03,85.24,Sunny
2024-01-20 10:00:00,13.96,49.17,Cloudy
2024-01-20 10:15:00,10.75,42.82,Cloudy
2024-01-20 10:30:00,17.99,82.76,Humid
2024-01-20 10:45:00,16.62,78.83,Rainy
2024-01-20 11:00:00,18.8,68.47,Sunny
2024-01-20 11:15:00,17.71,72.85,Windy
2024-01-20 11:30:00,16.36,68.49,Cloudy
2024-01-20 11:45:00,19.57,73.46,Windy
2024-01-20 12:00:00,19.25,80.76,Cloudy
2024-01-20 12:15:00,18.29,84.79,Sunny
2024-01-20 12:30:00,14.23,45.37,Cloudy
2024-01-20 12:45:00,15.45,81.42,Windy
2024-01-20 13:00:00,6.69,49.73,Windy
2024-01-20 13:15:00,8.66,84.86,Cloudy
2024-01-20 13:30:00,9.48,47.18,Sunny
2024-01-20 13:45:00,9.97,82.65,Cloudy
2024-01-20 14:00:00,16.95,73.32,Cloudy
2024-01-20 14:15:00,12.97,43.97,Windy
2024-01-20 14:30:00,16.27,67.56,Cloudy
2024-01-20 14:45:00,7.79,78.1,Sunny
2024-01-20 15:00:00,17.0,83.64,Windy
2024-01-20 15:15:00,7.47,41.89,Windy
2024-01-20 15:30:00,5.97,62.21,Sunny
2024-01-20 15:45:00,19.19,77.22,Sunny
2024-01-20 16:00:00,6.64,84.67,Cloudy
2024-01-20 16:15:00,18.83,55.92,Windy
2024-01-20 16:30:00,19.52,49.37,Rainy
2024-01-20 16:45:00,15.45,87.46,Cloudy
2024-01-20 17:00:00,7.85,55.89,Cloudy
2024-01-20 17:15:00,10.91,71.07,Humid
2024-01-20 17:30:00,6.03,86.33,Cloudy
2024-01-20 17:45:00,8.99,55.3,Windy
2024-01-20 18:00:00,8.03,43.09,Cloudy
2024-01-20 18:15:00,19.25,57.36,Sunny
2024-01-20 18:30:00,12.96,63.44,Sunny
2024-01-20 18:45:00,19.46,67.08,Cloudy
2024-01-20 19:00:00,10.45,86.25,Sunny
2024-01-20 19:15:00,11.64,81.03,Sunny
2024-01-20 19:30:00,13.76,70.87,Sunny
2024-01-20 19:45:00,10.63,85.21,Sunny
2024-01-20 20:00:00,17.6,78.8,Windy
2024-01-20 20:15:00,15.28,70.1,Humid
2024-01-20 20:30:00,18.66,47.09,Cloudy
2024-01-20 20:45:00,9.14,54.15,Windy
2024-01-20 21:00:00,8.98,60.73,Cloudy
2024-01-20 21:15:00,10.4,85.82,Humid
2024-01-20 21:30:00,12.27,67.83,Rainy
2024-01-20 21:45:00,19.61,59.99,Humid
2024-01-20 22:00:00,9.98,63.84,Cloudy
2024-01-20 22:15:00,18.81,49.32,Sunny
2024-01-20 22:30:00,5.88,65.21,Rainy
2024-01-20 22:45:00,15.62,77.25,Humid
2024-01-20 23:00:00,5.49,87.83,Rainy
2024-01-20 23:15:00,7.1,46.65,Sunny
2024-01-20 23:30:00,17.48,80.18,Windy
2024-01-20 23:45:00,13.79,52.96,Rainy
2024-01-21 00:00:00,17.76,55.83,Humid
2024-01-21 00:15:00,12.78,76.11,Cloudy
2024-01-21 00:30:00,5.33,47.81,Windy
2024-01-21 00:45:00,19.5,42.3,Rainy
2024-01-21 01:00:00,5.68,54.64,Sunny
2024-01-21 01:15:00,14.51,47.14,Humid
2024-01-21 01:30:00,9.11,48.42,Windy
2024-01-21 01:45:00,13.51,40.78,Rainy
2024-01-21 02:00:00,5.7,49.23,Windy
2024-01-21 02:15:00,15.45,67.0,Humid
2024-01-21 02:30:00,16.32,48.52,Rainy
2024-01-21 02:45:00,14.39,72.79,Windy
2024-01-21 03:00:00,15.09,83.6,Rainy
2024-01-21 03:15:00,15.42,83.98,Humid
2024-01-21 03:30:00,17.87,65.12,Humid
2024-01-21 03:45:00,7.61,50.28,Sunny
2024-01-21 04:00:00,15.99,83.08,Sunny
2024-01-21 04:15:00,13.07,77.93,Rainy
2024-01-21 04:30:00,13.18,87.57,Sunny
2024-01-21 04:45:00,9.65,66.44,Sunny
2024-01-21 05:00:00,12.59,73.4,Sunny
2024-01-21 05:15:00,13.51,66.14,Windy
2024-01-21 05:30:00,19.39,69.91,Humid
2024-01-21 05:45:00,10.92,76.66,Humid
2024-01-21 06:00:00,10.41,41.62,Windy
2024-01-21 06:15:00,8.29,86.61,Humid
2024-01-21 06:30:00,16.57,61.41,Sunny
2024-01-21 06:45:00,11.94,42.94,Windy
2024-01-21 07:00:00,8.22,64.98,Windy
2024-01-21 07:15:00,10.0,78.84,Rainy
2024-01-21 07:30:00,8.35,86.16,Cloudy
2024-01-21 07:45:00,8.61,69.5,Humid
2024-01-21 08:00:00,15.8,52.3,Windy
2024-01-21 08:15:00,13.34,75.53,Sunny
2024-01-21 08:30:00,5.54,65.28,Sunny
2024-01-21 08:45:00,19.21,87.94,Windy
2024-01-21 09:00:00,17.61,80.05,Cloudy
2024-01-21 09:15:00,15.39,57.31,Humid
2024-01-21 09:30:00,18.85,70.86,Sunny
2024-01-21 09:45:00,7.7,53.75,Sunny
2024-01-21 10:00:00,9.93,56.36,Humid
2024-01-21 10:15:00,12.02,50.13,Windy
2024-01-21 10:30:00,17.35,77.99,Windy
2024-01-21 10:45:00,7.15,55.55,Cloudy
2024-01-21 11:00:00,17.11,59.22,Humid
2024-01-21 11:15:00,6.82,62.8,Humid
2024-01-21 11:30:00,12.34,87.99,Humid
2024-01-21 11:45:00,12.53,74.65,Sunny
2024-01-21 12:00:00,12.48,78.72,Rainy
2024-01-21 12:15:00,5.37,61.19,Windy
2024-01-21 12:30:00,14.95,69.05,Rainy
2024-01-21 12:45:00,18.89,64.66,Rainy
2024-01-21 13:00:00,18.48,71.99,Cloudy
2024-01-21 13:15:00,5.27,44.13,Windy
2024-01-21 13:30:00,13.0,81.57,Sunny
2024-01-21 13:45:00,15.56,77.81,Cloudy
2024-01-21 14:00:00,16.42,81.7,Windy
2024-01-21 14:15:00,13.79,46.9,Rainy
2024-01-21 14:30:00,17.29,62.62,Humid
2024-01-21 14:45:00,18.24,80.67,Windy
2024-01-21 15:00:00,5.68,69.93,Rainy
2024-01-21 15:15:00,5.71,46.4,Windy
2024-01-21 15:30:00,15.6,81.85,Rainy
2024-01-21 15:45:00,7.09,81.35,Rainy
2024-01-21 16:00:00,16.53,70.61,Rainy
2024-01-21 16:15:00,9.56,58.06,Humid
2024-01-21 16:30:00,7.16,81.07,Rainy
2024-01-21 16:45:00,15.45,55.33,Sunny
2024-01-21 17:00:00,14.52,59.5,Windy
2024-01-21 17:15:00,12.11,50.64,Sunny
2024-01-21 17:30:00,16.52,63.79,Cloudy
2024-01-21 17:45:00,5.51,64.27,Cloudy
2024-01-21 18:00:00,15.91,77.35,Sunny
2024-01-21 18:15:00,17.4,47.52,Cloudy
2024-01-21 18:30:00,11.7,65.39,Cloudy
2024-01-21 18:45:00,19.48,54.33,Windy
2024-01-21 19:00:00,18.44,51.4,Humid
2024-01-21 19:15:00,19.59,40.32,Humid
2024-01-21 19:30:00,15.83,51.97,Humid
2024-01-21 19:45:00,12.84,80.17,Sunny
2024-01-21 20:00:00,9.05,67.55,Cloudy
2024-01-21 20:15:00,14.0,74.34,Cloudy
2024-01-21 20:30:00,12.92,85.43,Humid
2024-01-21 20:45:00,12.36,72.43,Sunny
2024-01-21 21:00:00,7.88,80.14,Sunny
2024-01-21 21:15:00,11.02,52.39,Rainy
2024-01-21 21:30:00,17.23,50.02,Cloudy
2024-01-21 21:45:00,16.99,63.3,Rainy
2024-01-21 22:00:00,7.12,47.02,Windy
2024-01-21 22:15:00,5.76,55.6,Sunny
2024-01-21 22:30:00,11.96,44.53,Humid
2024-01-21 22:45:00,13.47,70.15,Windy
2024-01-21 23:00:00,16.97,45.04,Cloudy
2024-01-21 23:15:00,13.41,75.09,Cloudy
2024-01-21 23:30:00,15.92,60.84,Humid
2024-01-21 23:45:00,10.71,46.67,Windy
2024-01-22 00:00:00,7.3,42.94,Cloudy
2024-01-22 00:15:00,18.07,73.07,Windy
2024-01-22 00:30:00,16.92,73.84,Cloudy
2024-01-22 00:45:00,11.09,58.74,Humid
2024-01-22 01:00:00,18.29,57.09,Windy
2024-01-22 01:15:00,12.6,57.24,Sunny
2024-01-22 01:30:00,6.65,41.25,Humid
2024-01-22 01:45:00,13.61,87.33,Windy
2024-01-22 02:00:00,13.21,61.38,Humid
2024-01-22 02:15:00,5.75,45.48,Rainy
2024-01-22 02:30:00,16.75,80.08,Humid
2024-01-22 02:45:00,10.66,70.97,Cloudy
2024-01-22 03:00:00,8.27,84.7,Humid
2024-01-22 03:15:00,7.91,46.38,Cloudy
2024-01-22 03:30:00,14.07,73.95,Cloudy
2024-01-22 03:45:00,6.0,64.62,Windy
2024-01-22 04:00:00,7.2,78.33,Sunny
2024-01-22 04:15:00,14.25,46.72,Humid
2024-01-22 04:30:00,8.8,84.51,Humid
2024-01-22 04:45:00,5.52,48.15,Windy
2024-01-22 05:00:00,12.83,46.54,Windy
2024-01-22 05:15:00,5.95,68.74,Windy
2024-01-22 05:30:00,11.38,72.97,Sunny
2024-01-22 05:45:00,8.26,72.28,Rainy
2024-01-22 06:00:00,16.28,80.68,Windy
2024-01-22 06:15:00,13.92,45.96,Sunny
2024-01-22 06:30:00,5.7,46.48,Windy
2024-01-22 06:45:00,12.21,78.56,Rainy
2024-01-22 07:00:00,14.37,86.36,Humid
2024-01-22 07:15:00,14.91,87.4,Windy
2024-01-22 07:30:00,18.04,55.08,Windy
2024-01-22 07:45:00,14.63,42.12,Rainy
2024-01-22 08:00:00,8.31,76.79,Humid
2024-01-22 08:15:00,14.97,82.57,Windy
2024-01-22 08:30:00,17.96,49.91,Humid
2024-01-22 08:45:00,14.01,48.16,Cloudy
2024-01-22 09:00:00,9.42,54.85,Humid
2024-01-22 09:15:00,19.51,69.17,Humid
2024-01-22 09:30:00,14.42,62.25,Windy
2024-01-22 09:45:00,19.5,53.06,Rainy
2024-01-22 10:00:00,7.35,41.33,Sunny
2024-01-22 10:15:00,5.49,66.18,Sunny
2024-01-22 10:30:00,7.73,65.25,Humid
2024-01-22 10:45:00,8.42,67.73,Cloudy
2024-01-22 11:00:00,8.39,44.75,Rainy
2024-01-22 11:15:00,9.44,50.99,Cloudy
2024-01-22 11:30:00,8.7,88.09,Humid
2024-01-22 11:45:00,14.64,46.02,Rainy
2024-01-22 12:00:00,10.3,46.96,Sunny
2024-01-22 12:15:00,11.07,73.6,Humid
2024-01-22 12:30:00,12.75,71.77,Sunny
2024-01-22 12:45:00,16.06,81.21,Cloudy
2024-01-22 13:00:00,11.5,87.65,Cloudy
2024-01-22 13:15:00,12.03,49.14,Humid
2024-01-22 13:30:00,8.23,54.62,Rainy
2024-01-22 13:45:00,13.96,75.0,Cloudy
2024-01-22 14:00:00,5.79,89.14,Cloudy
2024-01-22 14:15:00,11.77,57.08,Humid
2024-01-22 14:30:00,19.04,69.35,Humid
2024-01-22 14:45:00,6.47,43.46,Humid
2024-01-22 15:00:00,16.75,76.07,Rainy
2024-01-22 15:15:00,13.71,68.67,Cloudy
2024-01-22 15:30:00,9.29,67.79,Rainy
2024-01-22 15:45:00,13.97,69.92,Humid
2024-01-22 16:00:00,13.07,70.06,Humid
2024-01-22 16:15:00,17.12,62.17,Rainy
2024-01-22 16:30:00,13.49,53.72,Humid
2024-01-22 16:45:00,18.46,89.84,Cloudy
2024-01-22 17:00:00,8.64,83.82,Rainy
2024-01-22 17:15:00,17.55,70.13,Windy
2024-01-22 17:30:00,7.01,57.43,Windy
2024-01-22 17:45:00,17.77,48.09,Windy
2024-01-22 18:00:00,9.77,45.24,Rainy
2024-01-22 18:15:00,6.3,63.23,Humid
2024-01-22 18:30:00,11.23,72.69,Windy
2024-01-22 18:45:00,7.41,49.69,Humid
2024-01-22 19:00:00,5.39,44.83,Sunny
2024-01-22 19:15:00,9.54,65.96,Cloudy
2024-01-22 19:30:00,18.09,44.76,Sunny
2024-01-22 19:45:00,6.73,55.0,Windy
2024-01-22 20:00:00,13.52,79.68,Rainy
2024-01-22 20:15:00,13.13,70.97,Rainy
2024-01-22 20:30:00,7.77,62.81,Cloudy
2024-01-22 20:45:00,12.5,41.85,Rainy
2024-01-22 21:00:00,6.98,44.11,Sunny
2024-01-22 21:15:00,11.52,58.11,Rainy
2024-01-22 21:30:00,9.16,80.83,Rainy
2024-01-22 21:45:00,18.25,48.16,Humid
2024-01-22 22:00:00,5.76,81.33,Sunny
2024-01-22 22:15:00,14.12,86.18,Rainy
2024-01-22 22:30:00,10.63,87.56,Cloudy
2024-01-22 22:45:00,7.8,46.72,Windy
2024-01-22 23:00:00,7.31,54.45,Rainy
2024-01-22 23:15:00,18.23,42.55,Humid
2024-01-22 23:30:00,5.72,89.92,Sunny
2024-01-22 23:45:00,11.56,49.56,Windy
2024-01-23 00:00:00,12.27,69.44,Windy
2024-01-23 00:15:00,19.42,44.64,Windy
2024-01-23 00:30:00,18.79,45.54,Sunny
2024-01-23 00:45:00,9.94,57.65,Sunny
2024-01-23 01:00:00,10.22,57.03,Cloudy
2024-01-23 01:15:00,12.96,63.82,Cloudy
2024-01-23 01:30:00,8.54,84.49,Sunny
2024-01-23 01:45:00,19.4,42.27,Cloudy
2024-01-23 02:00:00,5.03,73.82,Rainy
2024-01-23 02:15:00,18.74,52.11,Cloudy
2024-01-23 02:30:00,8.26,64.25,Cloudy
2024-01-23 02:45:00,18.08,65.71,Rainy
2024-01-23 03:00:00,11.39,63.14,Cloudy
2024-01-23 03:15:00,19.77,69.0,Cloudy
2024-01-23 03:30:00,12.08,41.3,Sunny
2024-01-23 03:45:00,5.98,74.69,Rainy
2024-01-23 04:00:00,11.83,85.96,Windy
2024-01-23 04:15:00,10.57,55.74,Sunny
2024-01-23 04:30:00,15.98,66.58,Cloudy
2024-01-23 04:45:00,19.47,50.0,Cloudy
2024-01-23 05:00:00,12.08,81.63,Windy
2024-01-23 05:15:00,7.15,44.28,Rainy
2024-01-23 05:30:00,8.92,58.49,Cloudy
2024-01-23 05:45:00,9.76,55.91,Cloudy
2024-01-23 06:00:00,5.61,46.85,Humid
2024-01-23 06:15:00,14.88,45.75,Sunny
2024-01-23 06:30:00,12.25,80.09,Humid
2024-01-23 06:45:00,19.13,42.81,Cloudy
2024-01-23 07:00:00,16.96,42.87,Sunny
2024-01-23 07:15:00,5.71,72.45,Windy
2024-01-23 07:30:00,19.36,43.46,Windy
2024-01-23 07:45:00,15.18,47.39,Rainy
2024-01-23 08:00:00,14.66,76.51,Windy
2024-01-23 08:15:00,15.84,70.55,Sunny
2024-01-23 08:30:00,10.31,88.82,Windy
2024-01-23 08:45:00,17.9,45.47,Humid
2024-01-23 09:00:00,17.02,73.3,Sunny
2024-01-23 09:15:00,10.22,40.24,Windy
2024-01-23 09:30:00,6.5,52.85,Rainy
2024-01-23 09:45:00,14.42,86.61,Windy
2024-01-23 10:00:00,16.45,65.17,Sunny
2024-01-23 10:15:00,14.52,73.97,Rainy
2024-01-23 10:30:00,7.59,77.29,Cloudy
2024-01-23 10:45:00,8.94,59.19,Rainy
2024-01-23 11:00:00,9.93,71.21,Humid
2024-01-23 11:15:00,17.66,75.06,Windy
2024-01-23 11:30:00,19.35,82.59,Cloudy
2024-01-23 11:45:00,12.34,67.76,Cloudy
2024-01-23 12:00:00,19.68,42.6,Rainy
2024-01-23 12:15:00,8.74,56.21,Windy
2024-01-23 12:30:00,16.65,77.79,Windy
2024-01-23 12:45:00,12.58,79.37,Rainy
2024-01-23 13:00:00,14.85,73.2,Rainy
2024-01-23 13:15:00,9.06,55.73,Cloudy
2024-01-23 13:30:00,5.06,60.98,Humid
2024-01-23 13:45:00,14.41,86.84,Windy
2024-01-23 14:00:00,5.61,71.61,Humid
2024-01-23 14:15:00,12.73,55.66,Humid
2024-01-23 14:30:00,14.32,87.29,Rainy
2024-01-23 14:45:00,13.73,75.12,Windy
2024-01-23 15:00:00,15.76,58.72,Humid
2024-01-23 15:15:00,11.28,47.72,Rainy
2024-01-23 15:30:00,15.84,62.34,Rainy
2024-01-23 15:45:00,15.73,59.12,Humid
2024-01-23 16:00:00,12.36,55.89,Sunny
2024-01-23 16:15:00,13.35,48.99,Rainy
2024-01-23 16:30:00,12.27,43.56,Sunny
2024-01-23 16:45:00,17.55,73.98,Cloudy
2024-01-23 17:00:00,15.96,85.43,Windy
2024-01-23 17:15:00,5.6,44.03,Humid
2024-01-23 17:30:00,8.36,79.18,Humid
2024-01-23 17:45:00,5.24,73.67,Windy
2024-01-23 18:00:00,11.7,69.23,Rainy
2024-01-23 18:15:00,6.96,71.51,Humid
2024-01-23 18:30:00,9.62,47.44,Cloudy
2024-01-23 18:45:00,5.75,68.31,Windy
2024-01-23 19:00:00,14.9,75.25,Rainy
2024-01-23 19:15:00,15.98,59.37,Windy
2024-01-23 19:30:00,15.12,78.16,Cloudy
2024-01-23 19:45:00,9.73,81.13,Rainy
2024-01-23 20:00:00,17.29,47.9,Rainy
2024-01-23 20:15:00,19.38,86.75,Humid
2024-01-23 20:30:00,5.39,71.26,Windy
2024-01-23 20:45:00,20.0,56.66,Humid
2024-01-23 21:00:00,17.42,71.65,Cloudy
2024-01-23 21:15:00,19.07,59.38,Cloudy
2024-01-23 21:30:00,18.86,59.92,Windy
2024-01-23 21:45:00,5.09,61.7,Humid
2024-01-23 22:00:00,6.52,45.35,Cloudy
2024-01-23 22:15:00,11.12,53.89,Rainy
2024-01-23 22:30:00,8.58,87.03,Rainy
2024-01-23 22:45:00,18.56,57.47,Cloudy
2024-01-23 23:00:00,18.15,56.36,Sunny
2024-01-23 23:15:00,19.11,77.56,Windy
2024-01-23 23:30:00,10.49,49.94,Rainy
2024-01-23 23:45:00,6.62,68.27,Cloudy
2024-01-24 00:00:00,16.01,66.09,Sunny
2024-01-24 00:15:00,19.08,80.02,Cloudy
2024-01-24 00:30:00,18.75,86.2,Humid
2024-01-24 00:45:00,15.59,76.54,Sunny
2024-01-24 01:00:00,10.79,73.96,Windy
2024-01-24 01:15:00,8.08,61.0,Rainy
2024-01-24 01:30:00,11.56,42.55,Sunny
2024-01-24 01:45:00,16.01,44.58,Windy
2024-01-24 02:00:00,6.31,67.74,Rainy
2024-01-24 02:15:00,16.16,46.51,Windy
2024-01-24 02:30:00,17.86,79.09,Sunny
2024-01-24 02:45:00,5.63,83.6,Humid
2024-01-24 03:00:00,15.74,58.96,Rainy
2024-01-24 03:15:00,11.25,59.44,Cloudy
2024-01-24 03:30:00,8.9,40.25,Windy
2024-01-24 03:45:00,6.27,64.4,Windy
2024-01-24 04:00:00,18.44,60.42,Cloudy
2024-01-24 04:15:00,15.45,65.59,Humid
2024-01-24 04:30:00,9.06,60.36,Cloudy
2024-01-24 04:45:00,12.28,43.46,Rainy
2024-01-24 05:00:00,10.92,59.35,Sunny
2024-01-24 05:15:00,7.23,73.32,Rainy
2024-01-24 05:30:00,7.11,61.6,Rainy
2024-01-24 05:45:00,18.27,73.1,Rainy
2024-01-24 06:00:00,14.95,72.94,Cloudy
2024-01-24 06:15:00,10.73,48.5,Windy
2024-01-24 06:30:00,13.6,63.37,Cloudy
2024-01-24 06:45:00,6.64,83.64,Rainy
2024-01-24 07:00:00,7.71,54.22,Windy
2024-01-24 07:15:00,15.01,68.19,Cloudy
2024-01-24 07:30:00,13.06,69.92,Windy
2024-01-24 07:45:00,17.05,68.62,Rainy
2024-01-24 08:00:00,8.35,81.19,Cloudy
2024-01-24 08:15:00,6.22,57.28,Cloudy
2024-01-24 08:30:00,15.86,49.18,Rainy
2024-01-24 08:45:00,12.31,75.2,Humid
2024-01-24 09:00:00,6.07,77.06,Sunny
2024-01-24 09:15:00,14.86,57.13,Sunny
2024-01-24 09:30:00,19.28,60.37,Windy
2024-01-24 09:45:00,16.92,54.89,Cloudy
2024-01-24 10:00:00,10.76,40.36,Humid
2024-01-24 10:15:00,16.93,60.59,Windy
2024-01-24 10:30:00,17.27,46.86,Sunny
2024-01-24 10:45:00,12.39,52.59,Cloudy
2024-01-24 11:00:00,5.35,69.06,Humid
2024-01-24 11:15:00,5.87,87.26,Cloudy
2024-01-24 11:30:00,8.29,60.54,Windy
2024-01-24 11:45:00,13.16,46.65,Cloudy
2024-01-24 12:00:00,11.85,61.56,Windy
2024-01-24 12:15:00,11.28,81.22,Rainy
2024-01-24 12:30:00,17.98,47.83,Cloudy
2024-01-24 12:45:00,8.21,52.65,Cloudy
2024-01-24 13:00:00,11.42,77.75,Windy
2024-01-24 13:15:00,9.95,66.56,Windy
2024-01-24 13:30:00,10.98,87.92,Sunny
2024-01-24 13:45:00,17.69,83.22,Rainy
2024-01-24 14:00:00,14.96,53.88,Sunny
2024-01-24 14:15:00,14.06,65.03,Cloudy
2024-01-24 14:30:00,18.14,53.53,Windy
2024-01-24 14:45:00,11.76,62.97,Windy
2024-01-24 15:00:00,12.77,44.66,Cloudy
2024-01-24 15:15:00,9.29,53.85,Rainy
2024-01-24 15:30:00,9.69,87.79,Cloudy
2024-01-24 15:45:00,7.73,65.5,Rainy
2024-01-24 16:00:00,10.13,56.48,Cloudy
2024-01-24 16:15:00,18.75,83.5,Windy
2024-01-24 16:30:00,8.62,61.77,Humid
2024-01-24 16:45:00,19.62,66.47,Sunny
2024-01-24 17:00:00,5.35,50.2,Humid
2024-01-24 17:15:00,6.98,67.1,Humid
2024-01-24 17:30:00,9.3,45.98,Cloudy
2024-01-24 17:45:00,19.23,56.37,Sunny
2024-01-24 18:00:00,14.54,86.59,Rainy
2024-01-24 18:15:00,12.19,41.25,Cloudy
2024-01-24 18:30:00,13.64,54.35,Cloudy
2024-01-24 18:45:00,6.07,76.64,Rainy
2024-01-24 19:00:00,9.27,80.28,Windy
2024-01-24 19:15:00,5.36,46.45,Cloudy
2024-01-24 19:30:00,10.38,61.49,Cloudy
2024-01-24 19:45:00,16.55,88.51,Humid
2024-01-24 20:00:00,16.18,86.83,Windy
2024-01-24 20:15:00,15.79,44.78,Sunny
2024-01-24 20:30:00,8.19,68.6,Windy
2024-01-24 20:45:00,15.66,42.01,Rainy
2024-01-24 21:00:00,5.49,64.55,Windy
2024-01-24 21:15:00,17.61,63.64,Humid
2024-01-24 21:30:00,19.64,76.4,Rainy
2024-01-24 21:45:00,18.17,84.01,Cloudy
2024-01-24 22:00:00,13.44,66.88,Windy
2024-01-24 22:15:00,13.88,70.46,Windy
2024-01-24 22:30:00,15.34,85.43,Sunny
2024-01-24 22:45:00,11.1,55.1,Windy
2024-01-24 23:00:00,15.04,76.11,Humid
2024-01-24 23:15:00,16.63,62.7,Cloudy
2024-01-24 23:30:00,8.58,70.75,Sunny
2024-01-24 23:45:00,13.35,61.28,Cloudy
2024-01-25 00:00:00,5.18,65.94,Humid
2024-01-25 00:15:00,16.79,68.03,Humid
2024-01-25 00:30:00,15.14,89.68,Cloudy
2024-01-25 00:45:00,10.43,60.79,Cloudy
2024-01-25 01:00:00,13.49,66.81,Cloudy
2024-01-25 01:15:00,16.64,48.53,Rainy
2024-01-25 01:30:00,14.13,87.38,Windy
2024-01-25 01:45:00,16.88,81.31,Sunny
2024-01-25 02:00:00,10.78,52.1,Sunny
2024-01-25 02:15:00,12.69,61.85,Windy
2024-01-25 02:30:00,18.0,59.92,Sunny
2024-01-25 02:45:00,10.77,63.27,Humid
2024-01-25 03:00:00,17.84,56.92,Cloudy
2024-01-25 03:15:00,16.43,55.92,Sunny
2024-01-25 03:30:00,13.01,60.14,Windy
2024-01-25 03:45:00,19.72,79.6,Humid
2024-01-25 04:00:00,16.75,52.26,Sunny
2024-01-25 04:15:00,5.73,82.21,Cloudy
2024-01-25 04:30:00,9.54,78.17,Windy
2024-01-25 04:45:00,16.31,62.71,Humid
2024-01-25 05:00:00,13.26,53.03,Rainy
2024-01-25 05:15:00,10.58,46.7,Rainy
2024-01-25 05:30:00,15.87,45.43,Cloudy
2024-01-25 05:45:00,14.84,42.48,Humid
2024-01-25 06:00:00,16.86,58.12,Windy
2024-01-25 06:15:00,9.59,46.7,Sunny
2024-01-25 06:30:00,11.62,49.75,Sunny
2024-01-25 06:45:00,17.61,43.07,Cloudy
2024-01-25 07:00:00,9.47,86.92,Rainy
2024-01-25 07:15:00,11.55,57.03,Sunny
2024-01-25 07:30:00,18.47,77.71,Humid
2024-01-25 07:45:00,19.88,66.13,Humid
2024-01-25 08:00:00,7.96,61.19,Rainy
2024-01-25 08:15:00,11.1,70.45,Rainy
2024-01-25 08:30:00,16.18,48.21,Windy
2024-01-25 08:45:00,15.22,81.27,Rainy
2024-01-25 09:00:00,19.34,66.15,Rainy
2024-01-25 09:15:00,12.0,63.83,Humid
2024-01-25 09:30:00,8.29,62.7,Humid
2024-01-25 09:45:00,7.37,52.01,Humid
2024-01-25 10:00:00,16.3,46.94,Cloudy
2024-01-25 10:15:00,8.64,87.01,Rainy
2024-01-25 10:30:00,6.3,61.0,Rainy
2024-01-25 10:45:00,13.91,78.51,Sunny
2024-01-25 11:00:00,8.1,46.27,Windy
2024-01-25 11:15:00,13.31,78.78,Sunny
2024-01-25 11:30:00,16.93,87.57,Sunny
2024-01-25 11:45:00,15.39,65.28,Humid
2024-01-25 12:00:00,14.11,56.64,Sunny
2024-01-25 12:15:00,7.58,71.09,Windy
2024-01-25 12:30:00,9.4,52.62,Windy
2024-01-25 12:45:00,6.93,59.8,Windy
2024-01-25 13:00:00,16.93,42.5,Humid
2024-01-25 13:15:00,10.25,57.69,Humid
2024-01-25 13:30:00,5.72,41.66,Cloudy
2024-01-25 13:45:00,15.34,43.41,Windy
2024-01-25 14:00:00,7.98,64.02,Sunny
2024-01-25 14:15:00,5.85,46.11,Sunny
2024-01-25 14:30:00,7.32,60.75,Windy
2024-01-25 14:45:00,13.4,44.68,Windy
2024-01-25 15:00:00,12.77,65.46,Sunny
2024-01-25 15:15:00,18.17,44.07,Sunny
2024-01-25 15:30:00,12.89,74.15,Cloudy
2024-01-25 15:45:00,6.19,53.38,Humid
2024-01-25 16:00:00,17.68,78.28,Humid
2024-01-25 16:15:00,15.77,42.48,Sunny
2024-01-25 16:30:00,12.47,85.49,Humid
2024-01-25 16:45:00,10.21,43.66,Cloudy
2024-01-25 17:00:00,13.35,67.7,Windy
2024-01-25 17:15:00,9.66,49.32,Cloudy
2024-01-25 17:30:00,17.03,58.34,Windy
2024-01-25 17:45:00,11.76,86.06,Humid
2024-01-25 18:00:00,12.88,46.09,Rainy
2024-01-25 18:15:00,10.98,54.42,Humid
2024-01-25 18:30:00,6.12,89.69,Rainy
2024-01-25 18:45:00,13.11,72.96,Rainy
2024-01-25 19:00:00,13.69,81.47,Cloudy
2024-01-25 19:15:00,11.68,69.42,Sunny
