timestamp,device_id,power_consumption,device_status
2024-01-26 20:45:00,device_43,1649.48,0
2024-01-26 21:00:00,device_1,358.15,1
2024-01-26 21:15:00,device_25,1529.03,1
2024-01-26 21:30:00,device_35,1953.49,0
2024-01-26 21:45:00,device_74,1620.59,0
2024-01-26 22:00:00,device_63,1559.62,0
2024-01-26 22:15:00,device_92,679.06,0
2024-01-26 22:30:00,device_5,317.62,0
2024-01-26 22:45:00,device_28,863.53,1
2024-01-26 23:00:00,device_95,1484.61,0
2024-01-26 23:15:00,device_62,340.25,1
2024-01-26 23:30:00,device_33,618.32,0
2024-01-26 23:45:00,device_55,1850.58,1
2024-01-27 00:00:00,device_37,185.09,1
2024-01-27 00:15:00,device_68,538.68,1
2024-01-27 00:30:00,device_57,600.82,0
2024-01-27 00:45:00,device_77,1920.15,0
2024-01-27 01:00:00,device_71,1993.96,0
2024-01-27 01:15:00,device_38,866.45,1
2024-01-27 01:30:00,device_43,317.85,0
2024-01-27 01:45:00,device_69,904.12,1
2024-01-27 02:00:00,device_99,1315.64,1
2024-01-27 02:15:00,device_81,698.31,0
2024-01-27 02:30:00,device_77,306.59,0
2024-01-27 02:45:00,device_32,389.79,1
2024-01-27 03:00:00,device_31,1041.35,0
2024-01-27 03:15:00,device_78,607.32,1
2024-01-27 03:30:00,device_44,238.1,1
2024-01-27 03:45:00,device_82,1566.63,0
2024-01-27 04:00:00,device_37,683.12,0
2024-01-27 04:15:00,device_33,356.13,1
2024-01-27 04:30:00,device_26,1965.79,0
2024-01-27 04:45:00,device_92,346.8,0
2024-01-27 05:00:00,device_87,363.01,1
2024-01-27 05:15:00,device_91,393.22,0
2024-01-27 05:30:00,device_67,465.04,1
2024-01-27 05:45:00,device_38,922.28,1
2024-01-27 06:00:00,device_92,396.01,1
2024-01-27 06:15:00,device_20,1624.57,1
2024-01-27 06:30:00,device_67,1393.89,0
2024-01-27 06:45:00,device_66,1431.07,1
2024-01-27 07:00:00,device_28,1562.81,1
2024-01-27 07:15:00,device_40,1377.1,0
2024-01-27 07:30:00,device_21,1525.38,1
2024-01-27 07:45:00,device_90,1211.9,0
2024-01-27 08:00:00,device_64,1220.93,0
2024-01-27 08:15:00,device_14,1428.27,0
2024-01-27 08:30:00,device_31,1622.08,1
2024-01-27 08:45:00,device_23,930.65,0
2024-01-27 09:00:00,device_59,643.06,1
2024-01-27 09:15:00,device_48,685.79,1
2024-01-27 09:30:00,device_91,1243.68,1
2024-01-27 09:45:00,device_36,902.45,1
2024-01-27 10:00:00,device_40,481.54,1
2024-01-27 10:15:00,device_30,1308.39,1
2024-01-27 10:30:00,device_79,1979.38,1
2024-01-27 10:45:00,device_15,1930.17,1
2024-01-27 11:00:00,device_83,890.06,1
2024-01-27 11:15:00,device_56,412.27,0
2024-01-27 11:30:00,device_1,1085.13,1
2024-01-27 11:45:00,device_98,138.43,1
2024-01-27 12:00:00,device_15,1880.91,0
2024-01-27 12:15:00,device_54,1918.79,0
2024-01-27 12:30:00,device_54,900.91,1
2024-01-27 12:45:00,device_40,1344.1,1
2024-01-27 13:00:00,device_79,917.52,1
2024-01-27 13:15:00,device_16,277.99,1
2024-01-27 13:30:00,device_90,1132.51,1
2024-01-27 13:45:00,device_61,1764.92,1
2024-01-27 14:00:00,device_53,1328.13,1
2024-01-27 14:15:00,device_7,47.27,0
2024-01-27 14:30:00,device_81,726.2,1
2024-01-27 14:45:00,device_32,319.76,1
2024-01-27 15:00:00,device_46,1537.8,1
2024-01-27 15:15:00,device_3,1111.04,1
2024-01-27 15:30:00,device_54,642.01,0
2024-01-27 15:45:00,device_77,425.81,1
2024-01-27 16:00:00,device_55,467.82,0
2024-01-27 16:15:00,device_41,1788.69,1
2024-01-27 16:30:00,device_22,1376.55,1
2024-01-27 16:45:00,device_59,1669.79,0
2024-01-27 17:00:00,device_18,612.47,1
2024-01-27 17:15:00,device_28,27.02,1
2024-01-27 17:30:00,device_37,1360.19,0
2024-01-27 17:45:00,device_50,1893.68,1
2024-01-27 18:00:00,device_26,1163.84,1
2024-01-27 18:15:00,device_23,1523.34,0
2024-01-27 18:30:00,device_23,1571.17,1
2024-01-27 18:45:00,device_15,882.29,0
2024-01-27 19:00:00,device_100,1157.33,1
2024-01-27 19:15:00,device_23,1901.36,0
2024-01-27 19:30:00,device_6,1899.78,0
2024-01-27 19:45:00,device_46,151.28,1
2024-01-27 20:00:00,device_70,1108.8,1
2024-01-27 20:15:00,device_36,466.44,1
2024-01-27 20:30:00,device_61,277.41,0
2024-01-27 20:45:00,device_64,1036.31,1
2024-01-27 21:00:00,device_93,349.69,1
2024-01-27 21:15:00,device_25,875.83,0
2024-01-27 21:30:00,device_91,753.4,0
2024-01-27 21:45:00,device_7,1949.84,1
2024-01-27 22:00:00,device_16,1803.8,1
2024-01-27 22:15:00,device_25,874.76,1
2024-01-27 22:30:00,device_99,999.4,0
2024-01-27 22:45:00,device_82,1554.86,0
2024-01-27 23:00:00,device_51,912.86,1
2024-01-27 23:15:00,device_46,938.36,0
2024-01-27 23:30:00,device_92,252.99,1
2024-01-27 23:45:00,device_68,144.31,0
2024-01-28 00:00:00,device_3,1544.88,0
2024-01-28 00:15:00,device_16,981.79,0
2024-01-28 00:30:00,device_67,408.17,0
2024-01-28 00:45:00,device_15,414.28,1
2024-01-28 01:00:00,device_91,359.31,0
2024-01-28 01:15:00,device_26,732.99,0
2024-01-28 01:30:00,device_10,1235.35,0
2024-01-28 01:45:00,device_80,507.59,0
2024-01-28 02:00:00,device_93,1702.54,0
2024-01-28 02:15:00,device_98,1991.52,0
2024-01-28 02:30:00,device_9,1488.9,1
2024-01-28 02:45:00,device_94,1196.68,1
2024-01-28 03:00:00,device_31,106.53,0
2024-01-28 03:15:00,device_14,1812.35,1
2024-01-28 03:30:00,device_2,1444.48,0
2024-01-28 03:45:00,device_61,381.26,0
2024-01-28 04:00:00,device_65,171.06,0
2024-01-28 04:15:00,device_46,552.68,0
2024-01-28 04:30:00,device_29,764.47,0
2024-01-28 04:45:00,device_67,1223.96,1
2024-01-28 05:00:00,device_95,1150.77,1
2024-01-28 05:15:00,device_30,460.13,1
2024-01-28 05:30:00,device_87,1048.49,0
2024-01-28 05:45:00,device_32,1212.73,0
2024-01-28 06:00:00,device_96,943.53,0
2024-01-28 06:15:00,device_23,30.99,0
2024-01-28 06:30:00,device_53,303.07,1
2024-01-28 06:45:00,device_64,92.82,0
2024-01-28 07:00:00,device_15,310.69,1
2024-01-28 07:15:00,device_87,626.55,1
2024-01-28 07:30:00,device_90,522.53,1
2024-01-28 07:45:00,device_85,466.03,0
2024-01-28 08:00:00,device_88,143.75,0
2024-01-28 08:15:00,device_98,211.98,0
2024-01-28 08:30:00,device_90,856.79,1
2024-01-28 08:45:00,device_86,15.25,0
2024-01-28 09:00:00,device_64,267.02,0
2024-01-28 09:15:00,device_32,728.97,1
2024-01-28 09:30:00,device_33,1324.82,1
2024-01-28 09:45:00,device_91,1682.71,1
2024-01-28 10:00:00,device_38,676.21,1
2024-01-28 10:15:00,device_95,1499.7,0
2024-01-28 10:30:00,device_58,553.61,0
2024-01-28 10:45:00,device_48,1552.88,1
2024-01-28 11:00:00,device_50,1043.86,0
2024-01-28 11:15:00,device_56,1597.84,1
2024-01-28 11:30:00,device_34,1575.51,0
2024-01-28 11:45:00,device_92,1658.66,1
2024-01-28 12:00:00,device_49,108.24,0
2024-01-28 12:15:00,device_40,27.24,0
2024-01-28 12:30:00,device_63,375.0,1
2024-01-28 12:45:00,device_1,809.21,1
2024-01-28 13:00:00,device_17,460.47,0
2024-01-28 13:15:00,device_76,1412.82,0
2024-01-28 13:30:00,device_89,1889.88,0
2024-01-28 13:45:00,device_24,167.32,1
2024-01-28 14:00:00,device_75,728.0,0
2024-01-28 14:15:00,device_22,1997.77,1
2024-01-28 14:30:00,device_25,73.61,0
2024-01-28 14:45:00,device_84,607.1,0
2024-01-28 15:00:00,device_59,379.25,1
2024-01-28 15:15:00,device_50,1296.27,0
2024-01-28 15:30:00,device_95,844.53,0
2024-01-28 15:45:00,device_47,1784.2,1
2024-01-28 16:00:00,device_60,578.33,1
2024-01-28 16:15:00,device_39,1382.32,1
2024-01-28 16:30:00,device_98,280.18,0
2024-01-28 16:45:00,device_16,1462.64,0
2024-01-28 17:00:00,device_21,144.2,1
2024-01-28 17:15:00,device_68,347.2,0
2024-01-28 17:30:00,device_67,1379.69,1
2024-01-28 17:45:00,device_52,1281.02,0
2024-01-28 18:00:00,device_52,789.29,0
2024-01-28 18:15:00,device_14,1682.26,0
2024-01-28 18:30:00,device_3,180.57,1
2024-01-28 18:45:00,device_74,1412.05,1
2024-01-28 19:00:00,device_29,1670.29,0
2024-01-28 19:15:00,device_60,510.56,0
2024-01-28 19:30:00,device_69,501.88,1
2024-01-28 19:45:00,device_26,505.7,1
2024-01-28 20:00:00,device_54,964.71,1
2024-01-28 20:15:00,device_55,759.82,1
2024-01-28 20:30:00,device_41,732.54,0
2024-01-28 20:45:00,device_11,802.64,1
2024-01-28 21:00:00,device_53,1072.12,0
2024-01-28 21:15:00,device_47,1554.66,0
2024-01-28 21:30:00,device_96,1469.15,1
2024-01-28 21:45:00,device_88,676.63,0
2024-01-28 22:00:00,device_4,1260.68,0
2024-01-28 22:15:00,device_18,549.88,1
2024-01-28 22:30:00,device_37,1839.21,0
2024-01-28 22:45:00,device_29,586.22,1
2024-01-28 23:00:00,device_64,1091.17,0
2024-01-28 23:15:00,device_82,933.4,0
2024-01-28 23:30:00,device_10,1319.06,0
2024-01-28 23:45:00,device_56,800.51,0
2024-01-29 00:00:00,device_73,1986.76,0
2024-01-29 00:15:00,device_61,1320.97,0
2024-01-29 00:30:00,device_90,1388.75,1
2024-01-29 00:45:00,device_43,1689.23,0
2024-01-29 01:00:00,device_21,1158.27,1
2024-01-29 01:15:00,device_82,1401.71,0
2024-01-29 01:30:00,device_43,1480.55,0
2024-01-29 01:45:00,device_16,1111.22,1
2024-01-29 02:00:00,device_4,661.37,1
2024-01-29 02:15:00,device_24,90.96,0
2024-01-29 02:30:00,device_69,683.48,0
2024-01-29 02:45:00,device_8,686.79,1
2024-01-29 03:00:00,device_93,878.47,1
2024-01-29 03:15:00,device_64,1870.43,1
2024-01-29 03:30:00,device_30,81.23,1
2024-01-29 03:45:00,device_75,741.3,0
2024-01-29 04:00:00,device_39,600.42,0
2024-01-29 04:15:00,device_30,80.74,1
2024-01-29 04:30:00,device_39,1697.21,0
2024-01-29 04:45:00,device_35,878.61,0
2024-01-29 05:00:00,device_74,1453.45,0
2024-01-29 05:15:00,device_63,1414.49,0
2024-01-29 05:30:00,device_74,62.68,0
2024-01-29 05:45:00,device_56,1489.09,1
2024-01-29 06:00:00,device_82,1765.29,1
2024-01-29 06:15:00,device_51,1469.64,0
2024-01-29 06:30:00,device_41,1713.59,0
2024-01-29 06:45:00,device_32,1997.74,1
2024-01-29 07:00:00,device_71,1482.79,0
2024-01-29 07:15:00,device_9,102.59,1
2024-01-29 07:30:00,device_76,742.85,1
2024-01-29 07:45:00,device_4,928.19,1
2024-01-29 08:00:00,device_100,1139.54,1
2024-01-29 08:15:00,device_82,1780.28,0
2024-01-29 08:30:00,device_76,11.98,0
2024-01-29 08:45:00,device_61,1746.24,1
2024-01-29 09:00:00,device_2,651.78,0
2024-01-29 09:15:00,device_71,992.77,1
2024-01-29 09:30:00,device_18,427.66,0
2024-01-29 09:45:00,device_94,452.5,0
2024-01-29 10:00:00,device_56,1793.89,1
2024-01-29 10:15:00,device_83,529.56,0
2024-01-29 10:30:00,device_46,483.02,0
2024-01-29 10:45:00,device_89,1185.66,0
2024-01-29 11:00:00,device_64,1461.48,0
2024-01-29 11:15:00,device_25,834.03,0
2024-01-29 11:30:00,device_68,918.57,0
2024-01-29 11:45:00,device_25,1102.3,0
2024-01-29 12:00:00,device_72,268.26,0
2024-01-29 12:15:00,device_71,1920.52,1
2024-01-29 12:30:00,device_85,119.0,1
2024-01-29 12:45:00,device_11,1254.47,1
2024-01-29 13:00:00,device_50,1769.92,0
2024-01-29 13:15:00,device_95,670.81,0
2024-01-29 13:30:00,device_29,759.55,1
2024-01-29 13:45:00,device_10,1670.47,0
2024-01-29 14:00:00,device_38,496.57,0
2024-01-29 14:15:00,device_5,540.51,1
2024-01-29 14:30:00,device_66,476.27,1
2024-01-29 14:45:00,device_33,1984.53,0
2024-01-29 15:00:00,device_63,1762.4,1
2024-01-29 15:15:00,device_99,992.29,1
2024-01-29 15:30:00,device_97,282.07,0
2024-01-29 15:45:00,device_1,1240.59,1
2024-01-29 16:00:00,device_24,1221.04,0
2024-01-29 16:15:00,device_32,1708.76,1
2024-01-29 16:30:00,device_10,1179.29,0
2024-01-29 16:45:00,device_5,1388.28,1
2024-01-29 17:00:00,device_37,778.33,0
2024-01-29 17:15:00,device_38,1027.71,0
2024-01-29 17:30:00,device_20,1520.05,1
2024-01-29 17:45:00,device_40,510.53,1
2024-01-29 18:00:00,device_93,544.49,0
2024-01-29 18:15:00,device_81,1357.18,1
2024-01-29 18:30:00,device_22,1359.21,0
2024-01-29 18:45:00,device_55,676.51,0
2024-01-29 19:00:00,device_79,1613.08,0
2024-01-29 19:15:00,device_4,1972.26,0
2024-01-29 19:30:00,device_67,1094.22,0
2024-01-29 19:45:00,device_3,1628.92,1
2024-01-29 20:00:00,device_40,1178.91,0
2024-01-29 20:15:00,device_15,1191.37,1
2024-01-29 20:30:00,device_83,1590.8,1
2024-01-29 20:45:00,device_70,498.86,0
2024-01-29 21:00:00,device_27,1727.46,1
2024-01-29 21:15:00,device_69,1097.96,1
2024-01-29 21:30:00,device_23,121.31,0
2024-01-29 21:45:00,device_44,496.66,0
2024-01-29 22:00:00,device_5,99.76,1
2024-01-29 22:15:00,device_6,1232.8,0
2024-01-29 22:30:00,device_95,317.69,0
2024-01-29 22:45:00,device_31,1162.46,0
2024-01-29 23:00:00,device_44,1684.61,0
2024-01-29 23:15:00,device_63,1451.35,0
2024-01-29 23:30:00,device_39,844.36,1
2024-01-29 23:45:00,device_74,947.38,1
2024-01-30 00:00:00,device_57,371.38,1
2024-01-30 00:15:00,device_40,129.32,1
2024-01-30 00:30:00,device_96,145.49,1
2024-01-30 00:45:00,device_76,37.95,1
2024-01-30 01:00:00,device_24,1536.22,0
2024-01-30 01:15:00,device_82,1938.73,1
2024-01-30 01:30:00,device_55,261.9,1
2024-01-30 01:45:00,device_91,1531.74,1
2024-01-30 02:00:00,device_65,990.11,0
2024-01-30 02:15:00,device_13,757.98,1
2024-01-30 02:30:00,device_44,1775.24,1
2024-01-30 02:45:00,device_67,1800.03,0
2024-01-30 03:00:00,device_13,1075.75,0
2024-01-30 03:15:00,device_44,895.98,0
2024-01-30 03:30:00,device_48,693.21,1
2024-01-30 03:45:00,device_27,974.39,1
2024-01-30 04:00:00,device_72,1432.43,1
2024-01-30 04:15:00,device_39,1318.05,1
2024-01-30 04:30:00,device_84,805.72,1
2024-01-30 04:45:00,device_70,472.22,1
2024-01-30 05:00:00,device_61,1209.35,1
2024-01-30 05:15:00,device_40,571.58,0
2024-01-30 05:30:00,device_54,302.46,1
2024-01-30 05:45:00,device_88,724.37,0
2024-01-30 06:00:00,device_28,587.72,1
2024-01-30 06:15:00,device_17,807.7,1
2024-01-30 06:30:00,device_84,1598.01,0
2024-01-30 06:45:00,device_19,670.93,1
2024-01-30 07:00:00,device_52,165.53,0
2024-01-30 07:15:00,device_99,589.59,1
2024-01-30 07:30:00,device_92,96.87,0
2024-01-30 07:45:00,device_22,276.3,0
2024-01-30 08:00:00,device_7,1528.75,0
2024-01-30 08:15:00,device_44,619.16,1
2024-01-30 08:30:00,device_32,18.49,1
2024-01-30 08:45:00,device_74,772.49,1
2024-01-30 09:00:00,device_53,1896.87,0
2024-01-30 09:15:00,device_76,1495.76,1
2024-01-30 09:30:00,device_45,1854.83,0
2024-01-30 09:45:00,device_17,380.81,1
2024-01-30 10:00:00,device_75,275.47,1
2024-01-30 10:15:00,device_69,973.16,1
2024-01-30 10:30:00,device_78,201.56,1
2024-01-30 10:45:00,device_85,377.37,0
2024-01-30 11:00:00,device_49,887.99,1
2024-01-30 11:15:00,device_87,1600.41,1
2024-01-30 11:30:00,device_7,723.33,1
2024-01-30 11:45:00,device_31,1019.2,0
2024-01-30 12:00:00,device_82,1160.93,1
2024-01-30 12:15:00,device_56,981.65,0
2024-01-30 12:30:00,device_87,1761.12,0
2024-01-30 12:45:00,device_30,969.8,1
2024-01-30 13:00:00,device_48,530.97,0
2024-01-30 13:15:00,device_60,839.6,1
2024-01-30 13:30:00,device_38,951.08,1
2024-01-30 13:45:00,device_27,1853.85,1
2024-01-30 14:00:00,device_14,1765.58,0
2024-01-30 14:15:00,device_41,1228.32,0
2024-01-30 14:30:00,device_94,1759.84,1
2024-01-30 14:45:00,device_12,1835.35,1
2024-01-30 15:00:00,device_97,1409.47,0
2024-01-30 15:15:00,device_66,379.32,0
2024-01-30 15:30:00,device_33,1510.37,0
2024-01-30 15:45:00,device_3,1199.11,0
2024-01-30 16:00:00,device_75,620.43,0
2024-01-30 16:15:00,device_7,1841.24,0
2024-01-30 16:30:00,device_24,1837.14,0
2024-01-30 16:45:00,device_21,1834.43,1
2024-01-30 17:00:00,device_52,30.28,1
2024-01-30 17:15:00,device_94,1212.61,0
2024-01-30 17:30:00,device_91,320.84,1
2024-01-30 17:45:00,device_94,1768.77,0
2024-01-30 18:00:00,device_55,961.56,0
2024-01-30 18:15:00,device_96,64.72,1
2024-01-30 18:30:00,device_97,57.53,0
2024-01-30 18:45:00,device_1,131.83,0
2024-01-30 19:00:00,device_78,1224.75,1
2024-01-30 19:15:00,device_100,623.86,0
2024-01-30 19:30:00,device_35,1033.92,1
2024-01-30 19:45:00,device_34,861.2,0
2024-01-30 20:00:00,device_75,1937.57,0
2024-01-30 20:15:00,device_13,990.31,1
2024-01-30 20:30:00,device_71,1365.87,1
2024-01-30 20:45:00,device_11,1744.55,1
2024-01-30 21:00:00,device_2,983.36,0
2024-01-30 21:15:00,device_29,966.01,0
2024-01-30 21:30:00,device_85,1764.29,0
2024-01-30 21:45:00,device_51,254.22,1
2024-01-30 22:00:00,device_68,334.49,1
2024-01-30 22:15:00,device_91,1137.17,1
2024-01-30 22:30:00,device_74,1545.4,0
2024-01-30 22:45:00,device_19,1932.3,0
2024-01-30 23:00:00,device_90,1739.58,0
2024-01-30 23:15:00,device_62,1369.48,0
2024-01-30 23:30:00,device_46,972.28,0
2024-01-30 23:45:00,device_44,1793.55,0
2024-01-31 00:00:00,device_59,106.72,0
2024-01-31 00:15:00,device_97,1918.43,1
2024-01-31 00:30:00,device_95,1227.02,0
2024-01-31 00:45:00,device_40,193.66,0
2024-01-31 01:00:00,device_33,201.86,1
2024-01-31 01:15:00,device_81,272.1,1
2024-01-31 01:30:00,device_59,1507.84,1
2024-01-31 01:45:00,device_62,1815.03,0
2024-01-31 02:00:00,device_68,60.59,0
2024-01-31 02:15:00,device_22,795.37,1
2024-01-31 02:30:00,device_30,30.65,1
2024-01-31 02:45:00,device_10,1965.86,1
2024-01-31 03:00:00,device_91,563.21,1
2024-01-31 03:15:00,device_77,778.8,0
2024-01-31 03:30:00,device_66,1635.96,1
2024-01-31 03:45:00,device_82,1695.94,1
2024-01-31 04:00:00,device_7,631.15,0
2024-01-31 04:15:00,device_60,1815.16,0
2024-01-31 04:30:00,device_78,280.42,1
2024-01-31 04:45:00,device_69,1845.65,1
2024-01-31 05:00:00,device_62,1414.02,0
2024-01-31 05:15:00,device_44,1085.28,0
2024-01-31 05:30:00,device_85,400.97,1
2024-01-31 05:45:00,device_21,1347.92,1
2024-01-31 06:00:00,device_40,668.5,1
2024-01-31 06:15:00,device_29,1640.8,0
2024-01-31 06:30:00,device_16,791.05,0
2024-01-31 06:45:00,device_90,506.29,1
2024-01-31 07:00:00,device_27,187.67,1
2024-01-31 07:15:00,device_22,870.31,0
2024-01-31 07:30:00,device_16,1932.49,0
2024-01-31 07:45:00,device_98,592.88,1
2024-01-31 08:00:00,device_26,380.18,0
2024-01-31 08:15:00,device_17,1566.78,0
2024-01-31 08:30:00,device_86,1348.56,0
2024-01-31 08:45:00,device_10,14.05,0
2024-01-31 09:00:00,device_97,1644.75,0
2024-01-31 09:15:00,device_37,554.53,1
2024-01-31 09:30:00,device_19,1153.28,1
2024-01-31 09:45:00,device_8,337.69,0
2024-01-31 10:00:00,device_73,287.83,0
2024-01-31 10:15:00,device_23,1996.71,1
2024-01-31 10:30:00,device_29,352.6,1
2024-01-31 10:45:00,device_83,244.61,1
2024-01-31 11:00:00,device_84,1121.57,0
2024-01-31 11:15:00,device_25,1419.73,0
2024-01-31 11:30:00,device_35,1372.54,1
2024-01-31 11:45:00,device_14,782.75,0
2024-01-31 12:00:00,device_82,1044.86,1
2024-01-31 12:15:00,device_82,988.01,0
2024-01-31 12:30:00,device_28,1763.18,1
2024-01-31 12:45:00,device_83,51.3,1
2024-01-31 13:00:00,device_26,1204.08,0
2024-01-31 13:15:00,device_73,855.54,0
2024-01-31 13:30:00,device_47,664.55,1
2024-01-31 13:45:00,device_33,1436.1,0
2024-01-31 14:00:00,device_85,1675.91,1
2024-01-31 14:15:00,device_16,116.89,1
2024-01-31 14:30:00,device_71,753.85,1
2024-01-31 14:45:00,device_93,1439.53,0
2024-01-31 15:00:00,device_65,1203.73,1
2024-01-31 15:15:00,device_32,967.97,1
2024-01-31 15:30:00,device_96,827.68,0
2024-01-31 15:45:00,device_51,294.38,0
2024-01-31 16:00:00,device_39,548.25,1
2024-01-31 16:15:00,device_80,1493.33,0
2024-01-31 16:30:00,device_46,734.88,0
2024-01-31 16:45:00,device_55,316.62,1
2024-01-31 17:00:00,device_37,773.37,1
2024-01-31 17:15:00,device_37,462.86,1
2024-01-31 17:30:00,device_65,88.97,1
2024-01-31 17:45:00,device_29,163.59,1
2024-01-31 18:00:00,device_58,184.07,1
2024-01-31 18:15:00,device_99,1176.97,0
2024-01-31 18:30:00,device_98,450.05,0
2024-01-31 18:45:00,device_3,754.02,0
2024-01-31 19:00:00,device_89,274.65,1
2024-01-31 19:15:00,device_9,1631.5,1
2024-01-31 19:30:00,device_66,457.27,0
2024-01-31 19:45:00,device_17,1055.86,0
2024-01-31 20:00:00,device_70,726.25,1
2024-01-31 20:15:00,device_9,1517.52,0
2024-01-31 20:30:00,device_97,121.95,0
2024-01-31 20:45:00,device_47,425.4,0
2024-01-31 21:00:00,device_95,1522.76,0
2024-01-31 21:15:00,device_59,658.73,0
2024-01-31 21:30:00,device_90,1538.16,0
2024-01-31 21:45:00,device_53,1801.65,0
2024-01-31 22:00:00,device_51,1950.57,0
2024-01-31 22:15:00,device_1,1292.88,0
2024-01-31 22:30:00,device_14,438.07,1
2024-01-31 22:45:00,device_22,231.54,1
2024-01-31 23:00:00,device_24,585.49,0
2024-01-31 23:15:00,device_93,1219.6,0
2024-01-31 23:30:00,device_41,1389.26,1
2024-01-31 23:45:00,device_75,1578.59,0
2024-02-01 00:00:00,device_6,182.22,0
2024-02-01 00:15:00,device_29,1618.21,1
2024-02-01 00:30:00,device_76,1367.99,1
2024-02-01 00:45:00,device_3,1943.69,0
2024-02-01 01:00:00,device_68,239.55,0
2024-02-01 01:15:00,device_95,1078.78,1
2024-02-01 01:30:00,device_80,1359.58,0
2024-02-01 01:45:00,device_86,1335.91,1
2024-02-01 02:00:00,device_7,922.32,0
2024-02-01 02:15:00,device_6,737.23,0
2024-02-01 02:30:00,device_89,394.23,1
2024-02-01 02:45:00,device_52,1079.16,1
2024-02-01 03:00:00,device_92,749.87,1
2024-02-01 03:15:00,device_28,699.9,1
2024-02-01 03:30:00,device_85,1774.61,0
2024-02-01 03:45:00,device_20,1423.29,1
2024-02-01 04:00:00,device_51,375.14,0
2024-02-01 04:15:00,device_5,161.15,0
2024-02-01 04:30:00,device_46,1811.14,0
2024-02-01 04:45:00,device_3,1041.83,1
2024-02-01 05:00:00,device_7,72.23,1
2024-02-01 05:15:00,device_83,1044.57,1
2024-02-01 05:30:00,device_1,67.18,1
2024-02-01 05:45:00,device_14,105.41,1
2024-02-01 06:00:00,device_99,1074.65,1
2024-02-01 06:15:00,device_57,1269.28,0
2024-02-01 06:30:00,device_53,51.16,1
2024-02-01 06:45:00,device_31,1797.34,1
2024-02-01 07:00:00,device_68,159.21,0
2024-02-01 07:15:00,device_18,1892.47,0
2024-02-01 07:30:00,device_66,1670.33,1
2024-02-01 07:45:00,device_12,422.7,1
2024-02-01 08:00:00,device_81,1523.2,1
2024-02-01 08:15:00,device_27,1660.58,1
2024-02-01 08:30:00,device_24,158.21,1
2024-02-01 08:45:00,device_18,1712.51,0
2024-02-01 09:00:00,device_75,302.28,0
2024-02-01 09:15:00,device_70,835.39,1
2024-02-01 09:30:00,device_70,888.56,1
2024-02-01 09:45:00,device_4,1936.46,0
2024-02-01 10:00:00,device_33,1572.24,1
2024-02-01 10:15:00,device_61,515.74,1
2024-02-01 10:30:00,device_59,66.7,1
2024-02-01 10:45:00,device_27,1008.3,1
2024-02-01 11:00:00,device_70,1461.31,0
2024-02-01 11:15:00,device_3,199.34,0
2024-02-01 11:30:00,device_75,990.75,1
2024-02-01 11:45:00,device_36,1906.53,1
2024-02-01 12:00:00,device_30,420.3,0
2024-02-01 12:15:00,device_97,740.37,0
2024-02-01 12:30:00,device_94,1942.94,0
2024-02-01 12:45:00,device_10,1376.09,0
2024-02-01 13:00:00,device_9,969.82,0
2024-02-01 13:15:00,device_75,809.49,1
2024-02-01 13:30:00,device_22,313.01,1
2024-02-01 13:45:00,device_91,338.35,0
2024-02-01 14:00:00,device_38,1341.03,1
2024-02-01 14:15:00,device_51,970.41,1
2024-02-01 14:30:00,device_86,968.84,0
2024-02-01 14:45:00,device_75,814.34,1
2024-02-01 15:00:00,device_96,1151.68,1
2024-02-01 15:15:00,device_58,968.95,0
2024-02-01 15:30:00,device_34,756.65,1
2024-02-01 15:45:00,device_41,1527.86,1
2024-02-01 16:00:00,device_64,976.73,1
2024-02-01 16:15:00,device_84,593.05,1
2024-02-01 16:30:00,device_91,591.95,0
2024-02-01 16:45:00,device_73,1495.1,1
2024-02-01 17:00:00,device_82,1432.63,1
2024-02-01 17:15:00,device_96,113.36,1
2024-02-01 17:30:00,device_41,304.75,0
2024-02-01 17:45:00,device_58,1114.36,1
2024-02-01 18:00:00,device_52,1039.69,1
2024-02-01 18:15:00,device_14,45.76,0
2024-02-01 18:30:00,device_56,177.46,0
2024-02-01 18:45:00,device_8,1220.01,1
2024-02-01 19:00:00,device_59,1517.83,1
2024-02-01 19:15:00,device_39,807.8,0
2024-02-01 19:30:00,device_70,813.53,0
2024-02-01 19:45:00,device_87,656.29,1
2024-02-01 20:00:00,device_95,827.71,0
2024-02-01 20:15:00,device_82,1308.07,1
2024-02-01 20:30:00,device_77,338.46,1
2024-02-01 20:45:00,device_17,339.83,0
2024-02-01 21:00:00,device_28,1838.45,0
2024-02-01 21:15:00,device_64,1409.01,1
2024-02-01 21:30:00,device_84,1157.55,0
2024-02-01 21:45:00,device_60,87.38,1
2024-02-01 22:00:00,device_98,814.17,0
2024-02-01 22:15:00,device_11,77.2,1
2024-02-01 22:30:00,device_28,973.59,1
2024-02-01 22:45:00,device_59,299.85,1
2024-02-01 23:00:00,device_94,1637.51,0
2024-02-01 23:15:00,device_26,295.43,0
2024-02-01 23:30:00,device_5,1605.74,1
2024-02-01 23:45:00,device_25,892.3,1
2024-02-02 00:00:00,device_63,1483.34,0
2024-02-02 00:15:00,device_59,807.06,1
2024-02-02 00:30:00,device_25,539.55,0
2024-02-02 00:45:00,device_7,1693.0,0
2024-02-02 01:00:00,device_16,1320.5,1
2024-02-02 01:15:00,device_11,1642.07,1
