timestamp,room_id,temperature,humidity,weather_condition
2024-01-24 06:45:00,room_1,11.34,71.34,Rainy
2024-01-24 07:00:00,room_3,8.39,89.49,Windy
2024-01-24 07:15:00,room_0,12.7,87.67,Rainy
2024-01-24 07:30:00,room_1,8.35,65.44,Windy
2024-01-24 07:45:00,room_2,18.49,51.22,Cloudy
2024-01-24 08:00:00,room_2,18.17,47.01,Cloudy
2024-01-24 08:15:00,room_1,13.24,88.15,Sunny
2024-01-24 08:30:00,room_2,8.33,47.44,Windy
2024-01-24 08:45:00,room_3,9.97,46.31,Sunny
2024-01-24 09:00:00,room_3,7.81,82.27,Sunny
2024-01-24 09:15:00,room_3,12.94,74.16,Windy
2024-01-24 09:30:00,room_0,12.63,43.53,Windy
2024-01-24 09:45:00,room_3,5.39,87.81,Windy
2024-01-24 10:00:00,room_1,13.56,68.73,Windy
2024-01-24 10:15:00,room_0,15.61,51.71,Sunny
2024-01-24 10:30:00,room_1,13.06,52.18,Humid
2024-01-24 10:45:00,room_3,10.01,62.71,Sunny
2024-01-24 11:00:00,room_4,5.99,74.39,Cloudy
2024-01-24 11:15:00,room_1,9.0,48.53,Cloudy
2024-01-24 11:30:00,room_1,5.26,72.99,Rainy
2024-01-24 11:45:00,room_4,16.43,77.66,Windy
2024-01-24 12:00:00,room_1,6.22,83.15,Sunny
2024-01-24 12:15:00,room_4,7.45,59.22,Cloudy
2024-01-24 12:30:00,room_4,10.22,71.65,Windy
2024-01-24 12:45:00,room_3,7.32,45.74,Humid
2024-01-24 13:00:00,room_0,14.64,72.36,Windy
2024-01-24 13:15:00,room_3,10.52,61.93,Cloudy
2024-01-24 13:30:00,room_4,8.02,88.56,Sunny
2024-01-24 13:45:00,room_3,12.23,68.63,Cloudy
2024-01-24 14:00:00,room_2,5.02,74.32,Windy
2024-01-24 14:15:00,room_4,11.1,53.41,Humid
2024-01-24 14:30:00,room_0,7.28,82.08,Windy
2024-01-24 14:45:00,room_4,8.4,71.24,Cloudy
2024-01-24 15:00:00,room_0,13.37,50.91,Cloudy
2024-01-24 15:15:00,room_0,8.56,83.54,Rainy
2024-01-24 15:30:00,room_2,11.1,88.41,Sunny
2024-01-24 15:45:00,room_3,7.78,70.25,Cloudy
2024-01-24 16:00:00,room_3,12.53,72.17,Sunny
2024-01-24 16:15:00,room_1,11.36,55.99,Rainy
2024-01-24 16:30:00,room_0,8.53,56.83,Windy
2024-01-24 16:45:00,room_0,10.17,52.36,Windy
2024-01-24 17:00:00,room_2,17.58,70.8,Humid
2024-01-24 17:15:00,room_3,5.71,64.77,Rainy
2024-01-24 17:30:00,room_2,18.33,81.51,Cloudy
2024-01-24 17:45:00,room_4,14.21,87.51,Cloudy
2024-01-24 18:00:00,room_4,8.62,43.35,Humid
2024-01-24 18:15:00,room_0,19.94,77.06,Sunny
2024-01-24 18:30:00,room_1,8.24,48.51,Rainy
2024-01-24 18:45:00,room_4,18.03,42.06,Cloudy
2024-01-24 19:00:00,room_3,17.58,69.69,Cloudy
2024-01-24 19:15:00,room_4,5.2,56.06,Sunny
2024-01-24 19:30:00,room_4,6.66,87.81,Windy
2024-01-24 19:45:00,room_0,9.36,88.79,Windy
2024-01-24 20:00:00,room_4,8.64,54.38,Windy
2024-01-24 20:15:00,room_4,8.31,73.61,Windy
2024-01-24 20:30:00,room_3,11.85,61.75,Sunny
2024-01-24 20:45:00,room_2,15.23,51.13,Cloudy
2024-01-24 21:00:00,room_1,13.41,53.59,Humid
2024-01-24 21:15:00,room_2,17.31,55.18,Cloudy
2024-01-24 21:30:00,room_3,17.55,77.8,Humid
2024-01-24 21:45:00,room_4,11.38,67.78,Cloudy
2024-01-24 22:00:00,room_4,10.58,48.58,Humid
2024-01-24 22:15:00,room_0,14.06,44.01,Windy
2024-01-24 22:30:00,room_2,6.15,48.62,Humid
2024-01-24 22:45:00,room_1,7.1,46.04,Sunny
2024-01-24 23:00:00,room_3,7.47,60.88,Sunny
2024-01-24 23:15:00,room_3,17.36,64.31,Windy
2024-01-24 23:30:00,room_0,12.47,66.81,Sunny
2024-01-24 23:45:00,room_4,7.74,54.02,Windy
2024-01-25 00:00:00,room_4,18.18,77.62,Humid
2024-01-25 00:15:00,room_1,14.75,52.56,Cloudy
2024-01-25 00:30:00,room_1,17.91,85.64,Humid
2024-01-25 00:45:00,room_1,10.73,41.97,Rainy
2024-01-25 01:00:00,room_4,14.62,40.62,Cloudy
2024-01-25 01:15:00,room_4,19.51,81.77,Cloudy
2024-01-25 01:30:00,room_2,15.41,51.01,Humid
2024-01-25 01:45:00,room_1,15.6,78.56,Windy
2024-01-25 02:00:00,room_4,7.5,45.13,Cloudy
2024-01-25 02:15:00,room_3,13.14,53.14,Cloudy
2024-01-25 02:30:00,room_4,7.36,68.93,Windy
2024-01-25 02:45:00,room_4,13.65,77.07,Rainy
2024-01-25 03:00:00,room_1,8.14,45.01,Cloudy
2024-01-25 03:15:00,room_3,13.24,59.52,Rainy
2024-01-25 03:30:00,room_3,16.39,42.77,Sunny
2024-01-25 03:45:00,room_2,19.04,45.56,Humid
2024-01-25 04:00:00,room_4,6.86,48.81,Sunny
2024-01-25 04:15:00,room_3,19.84,48.71,Windy
2024-01-25 04:30:00,room_3,11.39,63.26,Rainy
2024-01-25 04:45:00,room_2,8.82,57.74,Sunny
2024-01-25 05:00:00,room_4,14.57,46.86,Cloudy
2024-01-25 05:15:00,room_3,9.09,58.21,Sunny
2024-01-25 05:30:00,room_3,14.99,40.56,Cloudy
2024-01-25 05:45:00,room_1,11.38,84.95,Humid
2024-01-25 06:00:00,room_4,14.01,51.73,Cloudy
2024-01-25 06:15:00,room_2,19.22,50.67,Rainy
2024-01-25 06:30:00,room_0,9.59,65.88,Windy
2024-01-25 06:45:00,room_2,16.82,63.3,Humid
2024-01-25 07:00:00,room_4,14.85,47.09,Rainy
2024-01-25 07:15:00,room_1,14.55,65.02,Windy
2024-01-25 07:30:00,room_3,15.66,65.27,Humid
2024-01-25 07:45:00,room_1,7.49,89.85,Rainy
2024-01-25 08:00:00,room_4,14.39,58.9,Cloudy
2024-01-25 08:15:00,room_1,11.66,50.36,Cloudy
2024-01-25 08:30:00,room_3,5.85,61.54,Rainy
2024-01-25 08:45:00,room_1,18.05,78.12,Humid
2024-01-25 09:00:00,room_2,13.08,63.61,Rainy
2024-01-25 09:15:00,room_3,8.68,58.98,Windy
2024-01-25 09:30:00,room_4,11.58,66.13,Rainy
2024-01-25 09:45:00,room_0,13.5,55.99,Humid
2024-01-25 10:00:00,room_4,5.55,63.98,Windy
2024-01-25 10:15:00,room_1,15.96,70.36,Sunny
2024-01-25 10:30:00,room_4,15.52,82.58,Humid
2024-01-25 10:45:00,room_0,9.73,89.66,Rainy
2024-01-25 11:00:00,room_3,8.27,55.16,Sunny
2024-01-25 11:15:00,room_4,16.21,81.0,Sunny
2024-01-25 11:30:00,room_3,5.22,76.63,Cloudy
2024-01-25 11:45:00,room_0,8.65,69.77,Cloudy
2024-01-25 12:00:00,room_0,12.19,61.23,Rainy
2024-01-25 12:15:00,room_0,9.37,77.88,Cloudy
2024-01-25 12:30:00,room_2,19.36,53.85,Humid
2024-01-25 12:45:00,room_1,15.44,87.17,Humid
2024-01-25 13:00:00,room_4,8.8,59.67,Windy
2024-01-25 13:15:00,room_3,15.76,88.41,Humid
2024-01-25 13:30:00,room_0,16.36,58.33,Windy
2024-01-25 13:45:00,room_1,18.75,84.9,Humid
2024-01-25 14:00:00,room_3,11.99,75.96,Humid
2024-01-25 14:15:00,room_3,6.61,80.5,Sunny
2024-01-25 14:30:00,room_0,15.04,44.04,Cloudy
2024-01-25 14:45:00,room_0,6.53,67.42,Cloudy
2024-01-25 15:00:00,room_0,8.58,54.53,Cloudy
2024-01-25 15:15:00,room_0,8.08,81.44,Cloudy
2024-01-25 15:30:00,room_1,12.53,59.57,Rainy
2024-01-25 15:45:00,room_1,13.69,58.41,Humid
2024-01-25 16:00:00,room_3,15.04,49.16,Humid
2024-01-25 16:15:00,room_2,7.31,64.78,Sunny
2024-01-25 16:30:00,room_3,12.83,70.22,Cloudy
2024-01-25 16:45:00,room_2,10.72,83.45,Windy
2024-01-25 17:00:00,room_2,19.42,87.41,Cloudy
2024-01-25 17:15:00,room_1,6.23,43.05,Humid
2024-01-25 17:30:00,room_0,9.6,77.54,Rainy
2024-01-25 17:45:00,room_0,19.66,57.28,Humid
2024-01-25 18:00:00,room_0,10.04,61.21,Humid
2024-01-25 18:15:00,room_3,9.3,51.1,Cloudy
2024-01-25 18:30:00,room_4,9.89,66.18,Humid
2024-01-25 18:45:00,room_0,15.68,61.88,Rainy
2024-01-25 19:00:00,room_0,9.37,48.89,Humid
2024-01-25 19:15:00,room_0,18.3,65.46,Rainy
2024-01-25 19:30:00,room_2,16.01,75.52,Rainy
2024-01-25 19:45:00,room_3,5.36,75.28,Windy
2024-01-25 20:00:00,room_4,19.99,49.7,Cloudy
2024-01-25 20:15:00,room_1,12.65,85.65,Sunny
2024-01-25 20:30:00,room_1,16.66,54.19,Sunny
2024-01-25 20:45:00,room_1,17.47,74.09,Humid
2024-01-25 21:00:00,room_1,6.59,54.82,Sunny
2024-01-25 21:15:00,room_4,19.25,79.85,Rainy
2024-01-25 21:30:00,room_2,9.06,49.99,Rainy
2024-01-25 21:45:00,room_3,13.57,86.78,Sunny
2024-01-25 22:00:00,room_3,15.28,66.16,Humid
2024-01-25 22:15:00,room_2,13.5,74.68,Humid
2024-01-25 22:30:00,room_2,16.45,87.83,Cloudy
2024-01-25 22:45:00,room_2,12.24,52.16,Humid
2024-01-25 23:00:00,room_1,18.05,53.61,Humid
2024-01-25 23:15:00,room_2,16.02,57.1,Sunny
2024-01-25 23:30:00,room_1,13.67,63.75,Rainy
2024-01-25 23:45:00,room_2,6.28,83.33,Rainy
2024-01-26 00:00:00,room_1,19.1,61.48,Rainy
2024-01-26 00:15:00,room_1,18.39,60.06,Rainy
2024-01-26 00:30:00,room_4,11.05,85.05,Sunny
2024-01-26 00:45:00,room_3,9.62,56.06,Windy
2024-01-26 01:00:00,room_3,10.68,79.52,Sunny
2024-01-26 01:15:00,room_4,9.13,42.63,Rainy
2024-01-26 01:30:00,room_4,6.17,79.54,Cloudy
2024-01-26 01:45:00,room_3,10.71,82.89,Sunny
2024-01-26 02:00:00,room_3,19.06,70.28,Cloudy
2024-01-26 02:15:00,room_4,19.46,63.21,Humid
2024-01-26 02:30:00,room_3,13.08,69.39,Rainy
2024-01-26 02:45:00,room_1,5.73,60.19,Humid
2024-01-26 03:00:00,room_0,11.09,88.75,Rainy
2024-01-26 03:15:00,room_1,6.23,54.66,Sunny
2024-01-26 03:30:00,room_4,10.77,62.31,Cloudy
2024-01-26 03:45:00,room_1,18.95,64.59,Windy
2024-01-26 04:00:00,room_4,9.34,46.06,Humid
2024-01-26 04:15:00,room_4,13.1,84.99,Windy
2024-01-26 04:30:00,room_1,18.31,82.16,Humid
2024-01-26 04:45:00,room_3,11.3,47.35,Windy
2024-01-26 05:00:00,room_3,6.06,41.88,Windy
2024-01-26 05:15:00,room_2,7.59,49.06,Sunny
2024-01-26 05:30:00,room_2,16.21,75.11,Rainy
2024-01-26 05:45:00,room_4,19.46,76.78,Windy
2024-01-26 06:00:00,room_3,12.91,50.27,Windy
2024-01-26 06:15:00,room_1,10.32,88.08,Humid
2024-01-26 06:30:00,room_3,9.9,58.53,Rainy
2024-01-26 06:45:00,room_1,8.33,58.25,Sunny
2024-01-26 07:00:00,room_4,8.72,70.36,Windy
2024-01-26 07:15:00,room_2,7.23,55.95,Sunny
2024-01-26 07:30:00,room_0,19.37,86.25,Humid
2024-01-26 07:45:00,room_0,11.17,51.48,Windy
2024-01-26 08:00:00,room_4,14.81,74.3,Windy
2024-01-26 08:15:00,room_1,16.47,58.63,Windy
2024-01-26 08:30:00,room_4,11.2,57.78,Humid
2024-01-26 08:45:00,room_0,19.58,49.93,Windy
2024-01-26 09:00:00,room_0,12.45,51.73,Rainy
2024-01-26 09:15:00,room_3,16.22,61.42,Sunny
2024-01-26 09:30:00,room_1,19.28,53.21,Sunny
2024-01-26 09:45:00,room_3,9.27,47.1,Rainy
2024-01-26 10:00:00,room_4,5.05,71.95,Cloudy
2024-01-26 10:15:00,room_3,18.63,64.02,Windy
2024-01-26 10:30:00,room_4,7.02,56.4,Windy
2024-01-26 10:45:00,room_0,18.19,68.64,Rainy
2024-01-26 11:00:00,room_2,5.14,58.22,Sunny
2024-01-26 11:15:00,room_0,6.33,49.01,Cloudy
2024-01-26 11:30:00,room_2,12.86,45.18,Cloudy
2024-01-26 11:45:00,room_3,8.07,65.49,Windy
2024-01-26 12:00:00,room_4,8.38,61.33,Sunny
2024-01-26 12:15:00,room_0,13.03,82.53,Sunny
2024-01-26 12:30:00,room_3,10.52,88.17,Humid
2024-01-26 12:45:00,room_1,8.15,72.39,Cloudy
2024-01-26 13:00:00,room_4,13.15,78.27,Rainy
2024-01-26 13:15:00,room_0,8.12,79.39,Sunny
2024-01-26 13:30:00,room_2,7.05,62.28,Windy
2024-01-26 13:45:00,room_4,18.6,77.73,Windy
2024-01-26 14:00:00,room_0,14.09,73.6,Rainy
2024-01-26 14:15:00,room_1,10.81,46.97,Cloudy
2024-01-26 14:30:00,room_0,8.14,63.86,Cloudy
2024-01-26 14:45:00,room_1,13.82,53.5,Rainy
2024-01-26 15:00:00,room_4,9.28,53.18,Rainy
2024-01-26 15:15:00,room_3,19.63,88.12,Sunny
2024-01-26 15:30:00,room_3,9.85,54.37,Humid
2024-01-26 15:45:00,room_3,10.46,62.22,Windy
2024-01-26 16:00:00,room_3,11.48,85.38,Windy
2024-01-26 16:15:00,room_4,13.22,78.24,Rainy
2024-01-26 16:30:00,room_3,18.99,62.88,Windy
2024-01-26 16:45:00,room_4,12.0,73.92,Rainy
2024-01-26 17:00:00,room_3,18.93,50.45,Rainy
2024-01-26 17:15:00,room_2,16.34,75.8,Cloudy
2024-01-26 17:30:00,room_0,18.9,88.5,Sunny
2024-01-26 17:45:00,room_4,10.22,89.69,Cloudy
2024-01-26 18:00:00,room_1,12.46,56.98,Rainy
2024-01-26 18:15:00,room_1,7.97,73.01,Windy
2024-01-26 18:30:00,room_0,12.68,88.88,Humid
2024-01-26 18:45:00,room_2,5.24,64.25,Cloudy
2024-01-26 19:00:00,room_2,15.09,87.94,Rainy
2024-01-26 19:15:00,room_4,6.39,79.03,Humid
2024-01-26 19:30:00,room_3,17.04,83.62,Humid
2024-01-26 19:45:00,room_0,5.97,50.06,Humid
2024-01-26 20:00:00,room_2,15.2,60.61,Windy
2024-01-26 20:15:00,room_0,16.73,50.25,Humid
2024-01-26 20:30:00,room_1,6.68,88.8,Windy
2024-01-26 20:45:00,room_2,11.52,89.2,Windy
2024-01-26 21:00:00,room_0,5.65,41.63,Cloudy
2024-01-26 21:15:00,room_0,15.96,88.76,Sunny
2024-01-26 21:30:00,room_4,5.47,75.54,Cloudy
2024-01-26 21:45:00,room_3,12.13,86.83,Rainy
2024-01-26 22:00:00,room_4,13.23,81.87,Windy
2024-01-26 22:15:00,room_3,15.98,46.82,Humid
2024-01-26 22:30:00,room_4,16.05,55.91,Windy
2024-01-26 22:45:00,room_1,18.6,70.24,Humid
2024-01-26 23:00:00,room_1,5.53,56.83,Cloudy
2024-01-26 23:15:00,room_4,10.87,66.38,Sunny
2024-01-26 23:30:00,room_1,6.55,63.18,Cloudy
2024-01-26 23:45:00,room_1,11.01,67.34,Humid
2024-01-27 00:00:00,room_3,15.43,83.5,Sunny
2024-01-27 00:15:00,room_3,15.64,50.95,Cloudy
2024-01-27 00:30:00,room_2,13.5,45.22,Humid
2024-01-27 00:45:00,room_4,12.08,48.89,Windy
2024-01-27 01:00:00,room_1,10.36,66.12,Sunny
2024-01-27 01:15:00,room_1,14.6,62.67,Rainy
2024-01-27 01:30:00,room_3,18.81,78.63,Sunny
2024-01-27 01:45:00,room_0,5.72,47.24,Cloudy
2024-01-27 02:00:00,room_3,18.22,70.16,Sunny
2024-01-27 02:15:00,room_2,19.36,46.93,Rainy
2024-01-27 02:30:00,room_2,12.14,69.09,Humid
2024-01-27 02:45:00,room_2,8.2,54.43,Sunny
2024-01-27 03:00:00,room_4,10.44,84.29,Windy
2024-01-27 03:15:00,room_1,9.55,61.63,Humid
2024-01-27 03:30:00,room_4,16.93,47.56,Humid
2024-01-27 03:45:00,room_4,6.02,68.05,Windy
2024-01-27 04:00:00,room_2,6.77,66.41,Humid
2024-01-27 04:15:00,room_2,17.27,65.49,Humid
2024-01-27 04:30:00,room_1,15.74,81.37,Windy
2024-01-27 04:45:00,room_4,17.22,51.08,Sunny
2024-01-27 05:00:00,room_3,9.76,56.21,Rainy
2024-01-27 05:15:00,room_2,10.37,76.54,Windy
2024-01-27 05:30:00,room_1,19.99,76.7,Humid
2024-01-27 05:45:00,room_0,10.95,85.48,Rainy
2024-01-27 06:00:00,room_1,5.7,83.43,Cloudy
2024-01-27 06:15:00,room_2,17.39,85.56,Windy
2024-01-27 06:30:00,room_1,17.03,52.73,Humid
2024-01-27 06:45:00,room_4,15.12,47.31,Rainy
2024-01-27 07:00:00,room_4,17.18,43.73,Cloudy
2024-01-27 07:15:00,room_4,14.78,76.33,Rainy
2024-01-27 07:30:00,room_2,17.97,43.73,Rainy
2024-01-27 07:45:00,room_4,19.85,71.96,Humid
2024-01-27 08:00:00,room_0,5.71,84.08,Sunny
2024-01-27 08:15:00,room_2,13.45,80.25,Rainy
2024-01-27 08:30:00,room_0,9.19,56.58,Windy
2024-01-27 08:45:00,room_4,7.36,62.56,Cloudy
2024-01-27 09:00:00,room_3,12.94,66.13,Rainy
2024-01-27 09:15:00,room_1,11.67,41.73,Humid
2024-01-27 09:30:00,room_3,14.91,51.22,Windy
2024-01-27 09:45:00,room_4,19.11,41.11,Sunny
2024-01-27 10:00:00,room_2,10.98,60.52,Rainy
2024-01-27 10:15:00,room_3,12.31,50.64,Humid
2024-01-27 10:30:00,room_4,15.3,74.27,Rainy
2024-01-27 10:45:00,room_2,16.69,55.48,Cloudy
2024-01-27 11:00:00,room_4,11.38,80.25,Sunny
2024-01-27 11:15:00,room_2,19.5,47.93,Sunny
2024-01-27 11:30:00,room_4,8.83,54.91,Sunny
2024-01-27 11:45:00,room_4,12.22,61.02,Windy
2024-01-27 12:00:00,room_2,16.7,81.7,Sunny
2024-01-27 12:15:00,room_0,17.33,48.02,Humid
2024-01-27 12:30:00,room_1,9.05,58.76,Windy
2024-01-27 12:45:00,room_2,12.36,62.48,Humid
2024-01-27 13:00:00,room_0,7.49,83.7,Cloudy
2024-01-27 13:15:00,room_4,8.45,71.68,Sunny
2024-01-27 13:30:00,room_0,6.73,85.45,Rainy
2024-01-27 13:45:00,room_1,16.02,63.86,Windy
2024-01-27 14:00:00,room_4,11.7,81.29,Windy
2024-01-27 14:15:00,room_1,11.89,75.96,Windy
2024-01-27 14:30:00,room_0,8.8,73.41,Humid
2024-01-27 14:45:00,room_2,18.09,74.96,Sunny
2024-01-27 15:00:00,room_1,15.69,53.61,Windy
2024-01-27 15:15:00,room_2,18.13,40.84,Rainy
2024-01-27 15:30:00,room_0,16.13,83.51,Cloudy
2024-01-27 15:45:00,room_3,6.55,54.94,Sunny
2024-01-27 16:00:00,room_0,13.19,41.92,Sunny
2024-01-27 16:15:00,room_4,18.38,78.62,Windy
2024-01-27 16:30:00,room_2,15.23,62.63,Sunny
2024-01-27 16:45:00,room_0,18.94,67.02,Humid
2024-01-27 17:00:00,room_0,14.38,82.35,Cloudy
2024-01-27 17:15:00,room_2,18.73,74.29,Humid
2024-01-27 17:30:00,room_4,12.44,54.53,Windy
2024-01-27 17:45:00,room_1,5.99,72.97,Cloudy
2024-01-27 18:00:00,room_2,9.91,86.83,Sunny
2024-01-27 18:15:00,room_3,6.07,45.07,Humid
2024-01-27 18:30:00,room_1,8.91,87.04,Sunny
2024-01-27 18:45:00,room_1,14.29,61.27,Sunny
2024-01-27 19:00:00,room_4,5.38,45.21,Rainy
2024-01-27 19:15:00,room_1,5.43,68.27,Sunny
2024-01-27 19:30:00,room_1,13.78,56.19,Sunny
2024-01-27 19:45:00,room_4,18.97,62.16,Sunny
2024-01-27 20:00:00,room_4,14.77,89.31,Sunny
2024-01-27 20:15:00,room_0,11.82,49.8,Sunny
2024-01-27 20:30:00,room_1,19.59,72.71,Windy
2024-01-27 20:45:00,room_0,6.52,51.38,Rainy
2024-01-27 21:00:00,room_2,17.4,76.34,Cloudy
2024-01-27 21:15:00,room_1,11.91,57.73,Cloudy
2024-01-27 21:30:00,room_4,5.07,47.33,Windy
2024-01-27 21:45:00,room_3,8.86,46.66,Rainy
2024-01-27 22:00:00,room_3,13.65,42.36,Windy
2024-01-27 22:15:00,room_4,17.67,88.55,Humid
2024-01-27 22:30:00,room_1,18.84,48.91,Humid
2024-01-27 22:45:00,room_1,17.54,79.39,Sunny
2024-01-27 23:00:00,room_0,11.22,60.78,Windy
2024-01-27 23:15:00,room_1,14.86,44.9,Cloudy
2024-01-27 23:30:00,room_0,13.57,53.71,Rainy
2024-01-27 23:45:00,room_2,6.36,85.0,Cloudy
2024-01-28 00:00:00,room_2,12.57,40.32,Sunny
2024-01-28 00:15:00,room_3,16.22,52.91,Windy
2024-01-28 00:30:00,room_3,10.59,71.83,Cloudy
2024-01-28 00:45:00,room_0,18.33,71.34,Rainy
2024-01-28 01:00:00,room_2,13.25,40.41,Rainy
2024-01-28 01:15:00,room_3,9.19,45.04,Humid
2024-01-28 01:30:00,room_4,11.76,72.47,Rainy
2024-01-28 01:45:00,room_4,12.87,86.29,Humid
2024-01-28 02:00:00,room_2,10.68,43.02,Humid
2024-01-28 02:15:00,room_2,18.37,64.82,Cloudy
2024-01-28 02:30:00,room_2,14.98,43.17,Sunny
2024-01-28 02:45:00,room_0,8.42,48.16,Windy
2024-01-28 03:00:00,room_3,12.8,44.72,Cloudy
2024-01-28 03:15:00,room_2,6.4,71.93,Cloudy
2024-01-28 03:30:00,room_3,10.74,83.6,Humid
2024-01-28 03:45:00,room_3,6.12,51.43,Humid
2024-01-28 04:00:00,room_3,14.95,52.58,Windy
2024-01-28 04:15:00,room_3,12.53,68.18,Windy
2024-01-28 04:30:00,room_1,6.05,45.31,Humid
2024-01-28 04:45:00,room_4,14.59,56.24,Cloudy
2024-01-28 05:00:00,room_0,19.85,82.36,Rainy
2024-01-28 05:15:00,room_1,15.83,45.44,Sunny
2024-01-28 05:30:00,room_3,7.58,47.27,Sunny
2024-01-28 05:45:00,room_2,9.76,63.22,Cloudy
2024-01-28 06:00:00,room_2,18.49,48.78,Humid
2024-01-28 06:15:00,room_1,8.24,61.73,Sunny
2024-01-28 06:30:00,room_1,7.76,80.41,Cloudy
2024-01-28 06:45:00,room_1,16.15,80.48,Humid
2024-01-28 07:00:00,room_0,15.63,42.35,Humid
2024-01-28 07:15:00,room_2,18.47,71.28,Rainy
2024-01-28 07:30:00,room_0,9.39,78.95,Rainy
2024-01-28 07:45:00,room_4,8.9,44.95,Sunny
2024-01-28 08:00:00,room_0,10.07,68.42,Rainy
2024-01-28 08:15:00,room_4,15.54,62.55,Cloudy
2024-01-28 08:30:00,room_3,19.43,67.59,Sunny
2024-01-28 08:45:00,room_2,8.88,61.3,Humid
2024-01-28 09:00:00,room_0,11.79,89.84,Sunny
2024-01-28 09:15:00,room_0,10.24,56.92,Windy
2024-01-28 09:30:00,room_1,10.83,40.59,Cloudy
2024-01-28 09:45:00,room_3,11.57,86.85,Humid
2024-01-28 10:00:00,room_2,12.24,41.37,Sunny
2024-01-28 10:15:00,room_0,10.09,80.27,Humid
2024-01-28 10:30:00,room_4,15.5,75.85,Sunny
2024-01-28 10:45:00,room_0,14.76,56.89,Humid
2024-01-28 11:00:00,room_2,15.56,74.79,Windy
2024-01-28 11:15:00,room_3,18.7,87.58,Humid
2024-01-28 11:30:00,room_0,10.16,40.59,Humid
2024-01-28 11:45:00,room_3,14.64,65.53,Rainy
2024-01-28 12:00:00,room_2,9.35,87.64,Sunny
2024-01-28 12:15:00,room_2,17.16,59.73,Cloudy
2024-01-28 12:30:00,room_0,5.85,60.01,Windy
2024-01-28 12:45:00,room_1,19.77,78.67,Sunny
2024-01-28 13:00:00,room_3,5.93,66.44,Humid
2024-01-28 13:15:00,room_4,6.05,55.75,Humid
2024-01-28 13:30:00,room_0,9.89,88.16,Humid
2024-01-28 13:45:00,room_0,8.98,79.04,Humid
2024-01-28 14:00:00,room_4,19.14,80.07,Sunny
2024-01-28 14:15:00,room_4,8.47,62.11,Cloudy
2024-01-28 14:30:00,room_3,8.61,50.0,Humid
2024-01-28 14:45:00,room_3,17.81,66.78,Rainy
2024-01-28 15:00:00,room_1,12.11,44.0,Windy
2024-01-28 15:15:00,room_0,19.28,69.11,Rainy
2024-01-28 15:30:00,room_1,6.56,76.77,Cloudy
2024-01-28 15:45:00,room_2,8.1,80.39,Cloudy
2024-01-28 16:00:00,room_1,11.54,80.65,Cloudy
2024-01-28 16:15:00,room_4,14.39,42.49,Cloudy
2024-01-28 16:30:00,room_0,19.34,69.8,Humid
2024-01-28 16:45:00,room_1,11.58,53.64,Sunny
2024-01-28 17:00:00,room_4,13.14,42.1,Sunny
2024-01-28 17:15:00,room_0,15.23,77.43,Humid
2024-01-28 17:30:00,room_1,15.97,56.82,Cloudy
2024-01-28 17:45:00,room_4,10.39,44.02,Cloudy
2024-01-28 18:00:00,room_3,16.56,86.94,Sunny
2024-01-28 18:15:00,room_4,16.78,87.14,Windy
2024-01-28 18:30:00,room_1,16.77,86.96,Humid
2024-01-28 18:45:00,room_2,19.24,74.99,Cloudy
2024-01-28 19:00:00,room_1,10.6,71.37,Rainy
2024-01-28 19:15:00,room_1,9.43,41.72,Rainy
2024-01-28 19:30:00,room_4,16.9,85.99,Cloudy
2024-01-28 19:45:00,room_1,12.18,85.86,Humid
2024-01-28 20:00:00,room_1,7.44,46.82,Cloudy
2024-01-28 20:15:00,room_1,15.61,52.3,Windy
2024-01-28 20:30:00,room_4,19.78,63.02,Rainy
2024-01-28 20:45:00,room_1,15.65,65.74,Rainy
2024-01-28 21:00:00,room_4,15.35,85.95,Windy
2024-01-28 21:15:00,room_1,8.0,66.42,Windy
2024-01-28 21:30:00,room_4,12.57,86.53,Cloudy
2024-01-28 21:45:00,room_2,12.9,40.17,Cloudy
2024-01-28 22:00:00,room_2,19.95,87.35,Cloudy
2024-01-28 22:15:00,room_1,9.39,41.67,Rainy
2024-01-28 22:30:00,room_4,5.47,89.0,Cloudy
2024-01-28 22:45:00,room_0,6.34,46.04,Sunny
2024-01-28 23:00:00,room_4,5.67,55.9,Humid
2024-01-28 23:15:00,room_3,8.84,62.39,Humid
2024-01-28 23:30:00,room_2,11.53,57.88,Sunny
2024-01-28 23:45:00,room_2,16.71,83.6,Humid
2024-01-29 00:00:00,room_1,15.89,77.58,Windy
2024-01-29 00:15:00,room_0,19.11,40.41,Sunny
2024-01-29 00:30:00,room_0,14.75,61.75,Windy
2024-01-29 00:45:00,room_2,6.85,62.07,Windy
2024-01-29 01:00:00,room_1,10.24,63.19,Cloudy
2024-01-29 01:15:00,room_0,8.7,65.79,Cloudy
2024-01-29 01:30:00,room_3,15.95,80.91,Windy
2024-01-29 01:45:00,room_0,13.05,83.59,Rainy
2024-01-29 02:00:00,room_0,18.59,68.28,Sunny
2024-01-29 02:15:00,room_4,11.68,54.39,Sunny
2024-01-29 02:30:00,room_3,17.97,69.17,Windy
2024-01-29 02:45:00,room_2,15.68,43.21,Sunny
2024-01-29 03:00:00,room_4,11.53,43.69,Cloudy
2024-01-29 03:15:00,room_1,6.93,40.39,Windy
2024-01-29 03:30:00,room_0,18.96,40.81,Rainy
2024-01-29 03:45:00,room_4,11.77,53.26,Rainy
